CODI_PARADA;DISTANCIA_PAR_ANTERIOR;CODI_LINIA;NOM_LINIA;ID_SENTIT;GEOMETRY
2911;398,14912;19;19;1;POINT (2.141409288691733 41.42510854606407)
681;292,21201;19;19;1;POINT (2.1389194772613536 41.42664712845293)
1188;252,6175;19;19;1;POINT (2.1368395766874664 41.427514476656775)
51;241,81511;19;19;1;POINT (2.1382663104658888 41.42938365016152)
30;126,62518;19;19;1;POINT (2.138144783311567 41.429429957540655)
30;0;19;19;2;POINT (2.138144783311567 41.429429957540655)
1187;170,46886;19;19;2;POINT (2.137190524697108 41.42808797826857)
734;176,426;19;19;2;POINT (2.136988185425546 41.427023080458106)
733;136,91461;19;19;2;POINT (2.1385429999021843 41.42661693851605)
732;266,20775;19;19;2;POINT (2.1407040169351235 41.42515970213906)
1019;171,23688;19;19;2;POINT (2.1417203986553024 41.42432805509249)
1020;321,81438;19;19;2;POINT (2.140500771733504 41.421576117001585)
1702;325,36727;19;19;2;POINT (2.1416325838975565 41.42146583315446)
749;217,90778;19;19;2;POINT (2.143729912693061 41.42075434970913)
164;267,78266;19;19;2;POINT (2.146678885938338 41.42168981635833)
1324;268,55655;19;19;2;POINT (2.1488148631852457 41.42323838187794)
845;353,64754;19;19;2;POINT (2.152114566170389 41.4248357306721)
1407;246,52713;19;19;2;POINT (2.1544985175843996 41.42609169101486)
1410;318,24354;19;19;2;POINT (2.1575828000792767 41.42756642693183)
402;233,92263;19;19;2;POINT (2.1601009266326447 41.42845392543716)
475;265,05155;19;19;2;POINT (2.1628468340877944 41.42868759202101)
1235;191,67303;19;19;2;POINT (2.164693706421728 41.42776278381151)
649;292,29552;19;19;2;POINT (2.168142142493157 41.42736766944424)
652;422,57197;19;19;2;POINT (2.1729629905068797 41.42627504140939)
1232;431,18221;19;19;2;POINT (2.1770858702228146 41.4242419829872)
1345;293,09955;19;19;2;POINT (2.1790917271336294 41.422076265308604)
1660;399,34635;19;19;2;POINT (2.180476213479116 41.418880342941165)
859;426,21101;19;19;2;POINT (2.1796682001466987 41.41526944447349)
233;316,61465;19;19;2;POINT (2.17698222701601 41.413256705008955)
243;414,03096;19;19;2;POINT (2.1734797106473014 41.410620022470006)
634;357,79678;19;19;2;POINT (2.1715695870352665 41.408205322449234)
1141;383,07834;19;19;2;POINT (2.174817004636646 41.405772305881456)
1297;283,90288;19;19;2;POINT (2.175936919630538 41.40395439267403)
3341;422,54614;19;19;2;POINT (2.172350105446734 41.40127294083512)
1492;401,19684;19;19;2;POINT (2.1704290720678965 41.398624192133994)
3391;247,90484;19;19;2;POINT (2.172521703865627 41.39704213179421)
315;254,52073;19;19;2;POINT (2.174670985042732 41.39541858952158)
3241;509,23284;19;19;2;POINT (2.178677809663076 41.39240078097583)
123;207,97588;19;19;2;POINT (2.178718374798961 41.39127422464899)
148;257,0437;19;19;2;POINT (2.175962376494219 41.390248726563414)
1069;299,02004;19;19;2;POINT (2.172785700915153 41.389020284625204)
2833;361,78778;19;19;2;POINT (2.169210447414421 41.38880367336606)
3418;0;21;21;1;POINT (2.1674891590841283 41.375487284296995)
770;642,02745;21;21;1;POINT (2.164506492637661 41.37486616097471)
1061;211,94796;21;21;1;POINT (2.1670408277530555 41.37486065687178)
722;300,8735;21;21;1;POINT (2.170634729830233 41.37479406571474)
723;350,31904;21;21;1;POINT (2.174798861891265 41.37451307464027)
719;221,0012;21;21;1;POINT (2.1753626497712677 41.37307223081262)
3254;2921,37028;21;21;1;POINT (2.1553086430763324 41.35316885650259)
1736;1681,61158;21;21;1;POINT (2.148719488266222 41.34692489903593)
1671;1126,20151;21;21;1;POINT (2.142219306500866 41.34670510373804)
1669;806,8561;21;21;1;POINT (2.145283633805442 41.343925305113856)
1640;538,44331;21;21;1;POINT (2.1425832027625553 41.33952414418951)
3760;482,46251;21;21;1;POINT (2.14014535443494 41.335586327788434)
1641;583,0168;21;21;1;POINT (2.1373567748390583 41.331040875055095)
1642;229,80714;21;21;1;POINT (2.1361907544276852 41.32916421224776)
1614;287,39126;21;21;1;POINT (2.1333328238323173 41.32961884030953)
2808;454,02647;21;21;1;POINT (2.1284707943313723 41.331288513715684)
2809;248,74988;21;21;1;POINT (2.125813895336533 41.33221764450585)
2810;317,67142;21;21;1;POINT (2.122372986935245 41.333426202265684)
2811;360,70933;21;21;1;POINT (2.1184646668911196 41.3347971402698)
2812;1660,8676;21;21;1;POINT (2.1114565013868902 41.33382894233803)
2813;565,50399;21;21;1;POINT (2.1119180257754806 41.328857001847595)
3359;1199,61485;21;21;1;POINT (2.1035230917016055 41.32274783029737)
3360;204,96565;21;21;1;POINT (2.102165760138427 41.32428419319618)
3361;116,16344;21;21;1;POINT (2.101438779031803 41.325172303329936)
1015;413,27732;21;21;1;POINT (2.0987313061329194 41.327374111002534)
1016;402,22809;21;21;1;POINT (2.094454589296661 41.32572096749934)
3132;507,68803;21;21;1;POINT (2.08894014309321 41.32391637373361)
2819;381,59344;21;21;1;POINT (2.0870302960701217 41.3264492319837)
3289;249,16877;21;21;1;POINT (2.0867912321594746 41.32833483088481)
3001;610,54122;21;21;1;POINT (2.090552111089987 41.33102161908375)
3001;0;21;21;2;POINT (2.090552111089987 41.33102161908375)
3288;466,71986;21;21;2;POINT (2.086651282811267 41.328413278337784)
2821;375,48255;21;21;2;POINT (2.086912271067559 41.326087066880966)
3095;415,28008;21;21;2;POINT (2.08932894444083 41.32380145178866)
1014;535,22538;21;21;2;POINT (2.0951489648763557 41.325735272555875)
1442;387,21601;21;21;2;POINT (2.099254438465863 41.32734102665226)
3364;306,13128;21;21;2;POINT (2.1011338657384147 41.325346159327914)
3375;154,58033;21;21;2;POINT (2.1020955088044877 41.32415548788582)
3376;206,17976;21;21;2;POINT (2.1034572787271455 41.32260793010029)
2827;1201,59575;21;21;2;POINT (2.1123041580030826 41.32867782985362)
2828;568,16562;21;21;2;POINT (2.111608220747631 41.33357918943457)
1617;904,48546;21;21;2;POINT (2.1190365120627814 41.33434501971857)
1618;356,81758;21;21;2;POINT (2.122905177421713 41.3329903551745)
1619;224,84151;21;21;2;POINT (2.1253380143887215 41.33213481304076)
1615;281,07819;21;21;2;POINT (2.128353334146223 41.331081363174135)
1610;331,58269;21;21;2;POINT (2.131948585794263 41.32982713896411)
1741;608,7613;21;21;2;POINT (2.1371569770849317 41.32986957899701)
1638;646,89256;21;21;2;POINT (2.140311466037748 41.33494875337791)
1639;373,60168;21;21;2;POINT (2.142164217702621 41.338012591966056)
1670;1278,45696;21;21;2;POINT (2.1422801277764516 41.34673609238604)
1781;603,82402;21;21;2;POINT (2.1487755389904852 41.34701471351829)
2989;1299,1434;21;21;2;POINT (2.158289028946044 41.352085893430896)
721;2726,63537;21;21;2;POINT (2.1743185429628302 41.37145298434873)
1326;617,95042;21;21;2;POINT (2.1746403052954535 41.37478837449894)
1004;337,22842;21;21;2;POINT (2.170618930914126 41.37503140676714)
3418;284,0448;21;21;2;POINT (2.1674891590841283 41.375487284296995)
3032;0;22;22;1;POINT (2.17085919166507 41.388356746684984)
561;183,80614;22;22;1;POINT (2.1692509793401307 41.3889120165609)
313;202,85246;22;22;1;POINT (2.1675597230080714 41.39013837146819)
55;252,16396;22;22;1;POINT (2.1655030482429694 41.39179965756838)
1136;261,88576;22;22;1;POINT (2.1633625901606823 41.393521839080556)
281;397,27232;22;22;1;POINT (2.160124920212736 41.396140312555424)
1391;347,45607;22;22;1;POINT (2.157307369847146 41.39835644858191)
1260;286,50024;22;22;1;POINT (2.155028718851668 41.40027888481943)
1261;224,13823;22;22;1;POINT (2.1532740974486053 41.401808844866274)
1117;209,30084;22;22;1;POINT (2.152181294763882 41.40347389995333)
1116;348,37068;22;22;1;POINT (2.1500790408951804 41.40617556695725)
118;455,76735;22;22;1;POINT (2.1477119860036873 41.40925437505612)
2800;359,54139;22;22;1;POINT (2.144566471252256 41.41141482853023)
847;288,13885;22;22;1;POINT (2.144370952992232 41.4130260848498)
848;355,63938;22;22;1;POINT (2.1463799730221784 41.41542942698555)
849;298,27605;22;22;1;POINT (2.147738880851058 41.41783197830339)
850;286,2378;22;22;1;POINT (2.149116170793489 41.42014853592378)
998;199,65578;22;22;1;POINT (2.151356704140522 41.4201260949374)
999;422,73366;22;22;1;POINT (2.155033150488225 41.419847494334356)
544;324,4769;22;22;1;POINT (2.1580386352825833 41.419004452022165)
546;371,41533;22;22;1;POINT (2.1618408302363945 41.42069218260206)
423;191,94938;22;22;1;POINT (2.16400783031781 41.42021202915854)
441;190,45779;22;22;1;POINT (2.1649188331653675 41.420125751142166)
441;0;22;22;2;POINT (2.1649188331653675 41.420125751142166)
2138;275,62419;22;22;2;POINT (2.1618025893465416 41.42081064950022)
266;354,7458;22;22;2;POINT (2.158197890841306 41.419147619242494)
1000;341,28285;22;22;2;POINT (2.1550845696597594 41.41994457584958)
1001;450,16169;22;22;2;POINT (2.151003567252457 41.420234805543416)
851;190,65736;22;22;2;POINT (2.1489180400230157 41.42007442155252)
852;300,82643;22;22;2;POINT (2.147552771561052 41.417603035862925)
853;305,12464;22;22;2;POINT (2.1459240224174927 41.41530613352088)
1195;320,33545;22;22;2;POINT (2.1442355104898336 41.413061568367944)
22;255,51864;22;22;2;POINT (2.1439734013239478 41.411364980366116)
1119;427,89067;22;22;2;POINT (2.147060765840093 41.408629433649295)
557;363,49777;22;22;2;POINT (2.1498361637899537 41.406118099836135)
1533;390,89831;22;22;2;POINT (2.1500298601223755 41.40280667191321)
1522;200,23045;22;22;2;POINT (2.151112265907768 41.40122559063809)
1387;269,3416;22;22;2;POINT (2.152383111876523 41.39920267185587)
286;381,00184;22;22;2;POINT (2.155036245532214 41.39642104092449)
1144;517,90165;22;22;2;POINT (2.1601159505782004 41.395893383635425)
1497;386,58625;22;22;2;POINT (2.1632716394443854 41.39334789535104)
182;263,78901;22;22;2;POINT (2.165430072256951 41.39161482811348)
577;256,96381;22;22;2;POINT (2.16752004633263 41.38991872564971)
3032;661,86446;22;22;2;POINT (2.17085919166507 41.388356746684984)
2775;0;23;23;1;POINT (2.148751254061926 41.37456461982162)
943;91,25888;23;23;1;POINT (2.1495700453119757 41.37412412482637)
265;858,71086;23;23;1;POINT (2.1462832002458985 41.369413464240246)
343;395,72779;23;23;1;POINT (2.1447523078622135 41.36632819736415)
3837;487,61889;23;23;1;POINT (2.1470872052308465 41.36264381554769)
3294;905,71744;23;23;1;POINT (2.1438586515790425 41.35840102963572)
199;538,9073;23;23;1;POINT (2.142976231673067 41.35439569172771)
1045;371,39412;23;23;1;POINT (2.145138956711464 41.35147627190702)
1669;909,38662;23;23;1;POINT (2.145283633805442 41.343925305113856)
2249;821,84124;23;23;1;POINT (2.1378913788856835 41.34394170802589)
2251;631,41204;23;23;1;POINT (2.1310178333160197 41.34300197517573)
2246;1264,47244;23;23;1;POINT (2.124734166995661 41.34059289119079)
2246;0;23;23;2;POINT (2.124734166995661 41.34059289119079)
3442;280,60008;23;23;2;POINT (2.1277584517188646 41.34142909376868)
2252;317,58565;23;23;2;POINT (2.130876948903336 41.342759970290125)
2250;670,83182;23;23;2;POINT (2.137980955175921 41.34381569760563)
1670;726,44694;23;23;2;POINT (2.1422801277764516 41.34673609238604)
200;1104,03845;23;23;2;POINT (2.1453392573161976 41.35169467065605)
1323;386,11529;23;23;2;POINT (2.1431686678789537 41.35476754164137)
1914;493,63422;23;23;2;POINT (2.144037322900213 41.358417415560346)
3836;1003,42405;23;23;2;POINT (2.146700180309376 41.36294305960587)
1030;638,04653;23;23;2;POINT (2.1451376651258793 41.36780413459026)
945;262,43123;23;23;2;POINT (2.146999949605304 41.36942098897514)
393;768,89524;23;23;2;POINT (2.150107241543877 41.37382079705156)
2775;355,70577;23;23;2;POINT (2.148751254061926 41.37456461982162)
1208;0;24;24;1;POINT (2.1688313847287133 41.3875747173585)
313;462,97365;24;24;1;POINT (2.1675597230080714 41.39013837146819)
55;252,16396;24;24;1;POINT (2.1655030482429694 41.39179965756838)
1136;261,88576;24;24;1;POINT (2.1633625901606823 41.393521839080556)
281;397,27232;24;24;1;POINT (2.160124920212736 41.396140312555424)
1391;347,45607;24;24;1;POINT (2.157307369847146 41.39835644858191)
1260;286,50024;24;24;1;POINT (2.155028718851668 41.40027888481943)
1261;224,13823;24;24;1;POINT (2.1532740974486053 41.401808844866274)
1117;209,30084;24;24;1;POINT (2.152181294763882 41.40347389995333)
1116;348,37068;24;24;1;POINT (2.1500790408951804 41.40617556695725)
505;487,43065;24;24;1;POINT (2.153526188509672 41.40884122177774)
368;317,67115;24;24;1;POINT (2.156636471251891 41.41046033286888)
1328;345,05608;24;24;1;POINT (2.1597702270746546 41.411349015147906)
1299;286,51204;24;24;1;POINT (2.160759101470614 41.41319175197646)
1214;177,69243;24;24;1;POINT (2.160693831835782 41.41397056956866)
1215;252,65236;24;24;1;POINT (2.1584123746292625 41.41520706650557)
1223;197,36093;24;24;1;POINT (2.1567933308854514 41.41578173400051)
1217;349,98537;24;24;1;POINT (2.156468707874496 41.416461567934086)
1447;531,82192;24;24;1;POINT (2.1584516693993168 41.41721602453878)
1448;105,68451;24;24;1;POINT (2.157657154942937 41.41795629065458)
268;203,2736;24;24;1;POINT (2.158382352994321 41.419352572579044)
269;227,99736;24;24;1;POINT (2.1604188081629845 41.42065183349941)
272;315,17132;24;24;1;POINT (2.163092320829432 41.420911193058764)
267;194,66284;24;24;1;POINT (2.1627043707657703 41.42106271117878)
267;0;24;24;2;POINT (2.1627043707657703 41.42106271117878)
270;303,23747;24;24;2;POINT (2.1601776128076686 41.420639370089845)
271;269,05434;24;24;2;POINT (2.1578332500776494 41.419020739705935)
1449;104,61966;24;24;2;POINT (2.1573146672537162 41.41830120940635)
1218;208,10903;24;24;2;POINT (2.1588328635790766 41.41683470035339)
1219;408,81414;24;24;2;POINT (2.1564579301238243 41.41697200193968)
1221;406,46655;24;24;2;POINT (2.1568035374514225 41.415645642745694)
1222;237,45991;24;24;2;POINT (2.1586042448736245 41.414883599162614)
897;226,18202;24;24;2;POINT (2.1608142070877645 41.413941290998)
2776;307,9175;24;24;2;POINT (2.159227317059274 41.41239347911512)
2777;314,2219;24;24;2;POINT (2.156349560668865 41.410575718978635)
1513;339,29851;24;24;2;POINT (2.153017246172449 41.40890136810716)
1122;391,64687;24;24;2;POINT (2.1495106033214864 41.40674453810915)
1533;471,88274;24;24;2;POINT (2.1500298601223755 41.40280667191321)
1522;200,23045;24;24;2;POINT (2.151112265907768 41.40122559063809)
1387;269,3416;24;24;2;POINT (2.152383111876523 41.39920267185587)
286;381,00184;24;24;2;POINT (2.155036245532214 41.39642104092449)
1144;517,90165;24;24;2;POINT (2.1601159505782004 41.395893383635425)
1497;386,58625;24;24;2;POINT (2.1632716394443854 41.39334789535104)
182;263,78901;24;24;2;POINT (2.165430072256951 41.39161482811348)
577;256,96381;24;24;2;POINT (2.16752004633263 41.38991872564971)
1208;400,54834;24;24;2;POINT (2.1688313847287133 41.3875747173585)
3167;0;27;27;1;POINT (2.1414363986668614 41.37946787775731)
777;243,39431;27;27;1;POINT (2.1436143326882826 41.38047215602627)
217;357,23429;27;27;1;POINT (2.1427012629548194 41.382888214720005)
1253;391,94343;27;27;1;POINT (2.1429760160684315 41.38641012785513)
1554;313,44768;27;27;1;POINT (2.1435604881321733 41.38919523991065)
136;200,24163;27;27;1;POINT (2.1440526199555814 41.390958182961526)
1546;299,52707;27;27;1;POINT (2.146620756299339 41.392023871349444)
932;533,64598;27;27;1;POINT (2.1485039996210022 41.395343026894025)
1525;422,85272;27;27;1;POINT (2.1523654664114527 41.397810432917474)
1262;250,74083;27;27;1;POINT (2.1522924204075515 41.399564108384126)
120;246,14452;27;27;1;POINT (2.151229551911657 41.40152554010779)
1123;263,48955;27;27;1;POINT (2.1500811147358188 41.40363791933784)
1118;247,63705;27;27;1;POINT (2.150125985286018 41.40574352845487)
119;368,36387;27;27;1;POINT (2.148950590702681 41.408598137731104)
350;256,13638;27;27;1;POINT (2.147010046897523 41.410384849841854)
1508;292,37867;27;27;1;POINT (2.1443328899139558 41.412054652750726)
478;279,55339;27;27;1;POINT (2.1431185625027287 41.41401037760721)
47;270,34317;27;27;1;POINT (2.1419292118493005 41.416266549436905)
1542;331,97166;27;27;1;POINT (2.1409205541870073 41.41911094381833)
1372;370,57563;27;27;1;POINT (2.141292603794951 41.422340615703625)
1252;346,57255;27;27;1;POINT (2.1429081604393576 41.425199436126306)
48;320,18649;27;27;1;POINT (2.1441653264898766 41.42791991234202)
704;398,27741;27;27;1;POINT (2.1457284516205744 41.43131227844917)
614;531,6709;27;27;1;POINT (2.1483450426991197 41.43562485256314)
1427;486,27341;27;27;1;POINT (2.153169290700441 41.43797383990189)
1440;404,76;27;27;1;POINT (2.1577677829148327 41.43908790639849)
2728;565,0585;27;27;1;POINT (2.16322595230322 41.44052339427959)
231;157,20795;27;27;1;POINT (2.1620560642655713 41.44153677602143)
2585;192,58855;27;27;1;POINT (2.162304949725017 41.44285533249289)
24;347,19531;27;27;1;POINT (2.1652189855300423 41.44432545936974)
25;232,16186;27;27;1;POINT (2.1677873525065485 41.444835445214544)
20;288,20356;27;27;1;POINT (2.1708213862666947 41.44438503212881)
497;190,99903;27;27;1;POINT (2.172429852871534 41.44552125096278)
17;225,45197;27;27;1;POINT (2.171609650166558 41.44665153645408)
17;0;27;27;2;POINT (2.171609650166558 41.44665153645408)
1174;181,52742;27;27;2;POINT (2.1709699347345923 41.44516715457104)
2269;345,8503;27;27;2;POINT (2.1695976045437453 41.442964607526505)
2260;259,83723;27;27;2;POINT (2.166796127385769 41.44194937835446)
2261;312,51091;27;27;2;POINT (2.1634414981988503 41.440732364531776)
232;149,39523;27;27;2;POINT (2.1617206930546065 41.440677123792)
1441;313,48183;27;27;2;POINT (2.158333263543861 41.43971896856284)
607;773,7554;27;27;2;POINT (2.1497353893209006 41.43718984308945)
1148;329,71254;27;27;2;POINT (2.1470396487615755 41.43503341875671)
3476;356,62416;27;27;2;POINT (2.1454006492279314 41.43206658746147)
1147;164,51933;27;27;2;POINT (2.144753680931759 41.43066704601196)
3221;340,41095;27;27;2;POINT (2.143401622560594 41.42777465572817)
1019;408,21935;27;27;2;POINT (2.1417203986553024 41.42432805509249)
1020;321,81438;27;27;2;POINT (2.140500771733504 41.421576117001585)
1002;433,38982;27;27;2;POINT (2.1409201254624706 41.418082116876214)
713;310,04992;27;27;2;POINT (2.1422547218229813 41.4154846839388)
400;243,53224;27;27;2;POINT (2.1429031882257927 41.41342258618342)
533;237,64887;27;27;2;POINT (2.1443999727020224 41.41188167625373)
129;372,99323;27;27;2;POINT (2.1476211760705155 41.409625485489805)
557;506,69473;27;27;2;POINT (2.1498361637899537 41.406118099836135)
1580;421,78802;27;27;2;POINT (2.1489958483629357 41.4027958144702)
336;302,7051;27;27;2;POINT (2.1478879565483795 41.40085955394498)
1390;399,47153;27;27;2;POINT (2.1511279944877355 41.39828078652281)
3557;427,18892;27;27;2;POINT (2.1487270316496936 41.39564872727308)
3558;365,76591;27;27;2;POINT (2.145435203490796 41.39348028231371)
65;338,11716;27;27;2;POINT (2.1437488586846305 41.391602782379884)
375;238,27403;27;27;2;POINT (2.1431363145455418 41.38950735437431)
397;348,81556;27;27;2;POINT (2.1424772250918944 41.386403185089726)
1414;582,51448;27;27;2;POINT (2.142088587543066 41.381163737582455)
3167;281,69775;27;27;2;POINT (2.1414363986668614 41.37946787775731)
1484;0;33;33;1;POINT (2.11472858554303 41.38768105217723)
2586;271,77273;33;33;1;POINT (2.116580521493969 41.38627199063104)
2543;253,80136;33;33;1;POINT (2.1187334412313708 41.385849729576854)
492;375,25574;33;33;1;POINT (2.1229849851483484 41.38693206051302)
493;228,61421;33;33;1;POINT (2.125576575198668 41.38758877815492)
494;296,15899;33;33;1;POINT (2.128933942142265 41.38844259710555)
42;410,85184;33;33;1;POINT (2.1335897951886795 41.38962300011276)
373;248,4179;33;33;1;POINT (2.136404968709691 41.39033952703829)
822;344,71832;33;33;1;POINT (2.1403095934047873 41.3913324034722)
168;556,82945;33;33;1;POINT (2.146354704374655 41.393118404480056)
929;367,33555;33;33;1;POINT (2.1505202815588036 41.394170815072286)
94;428,89334;33;33;1;POINT (2.155381779112274 41.395404055420975)
1080;467,27916;33;33;1;POINT (2.160649044140958 41.39673660914659)
9698;436,529;33;33;1;POINT (2.165612513400555 41.39784744863716)
1228;612,71992;33;33;1;POINT (2.171627740393997 41.39887304932722)
1318;285,84647;33;33;1;POINT (2.1740578333392984 41.400688371844836)
784;396,72645;33;33;1;POINT (2.1774174152916523 41.40320779542744)
244;233,51946;33;33;1;POINT (2.179402818280248 41.40468793175022)
308;283,48019;33;33;1;POINT (2.18180444703651 41.406488407057125)
2335;449,46895;33;33;1;POINT (2.1856123361575497 41.40934537604797)
337;293,87906;33;33;1;POINT (2.1880891817884955 41.411225751493646)
828;447,86478;33;33;1;POINT (2.1920442745471655 41.41235148518829)
105;412,41843;33;33;1;POINT (2.1955473075831717 41.41497005378726)
398;238,20885;33;33;1;POINT (2.1975699607897905 41.416481498483314)
541;263,45449;33;33;1;POINT (2.199803510609551 41.41815999346152)
1451;268,51149;33;33;1;POINT (2.2020781892987924 41.41986415462875)
2683;448,12199;33;33;1;POINT (2.2046131166718586 41.422786924105054)
971;391,96898;33;33;1;POINT (2.2012824363893166 41.42527288042684)
3504;494,3977;33;33;1;POINT (2.2024297731214646 41.42870276249162)
3505;316,99753;33;33;1;POINT (2.1986378729933307 41.428576734939206)
2473;428,63686;33;33;1;POINT (2.199933914356319 41.42613652365298)
2473;0;33;33;2;POINT (2.199933914356319 41.42613652365298)
1180;183,10486;33;33;2;POINT (2.200925155716267 41.424881224870965)
1181;395,59835;33;33;2;POINT (2.2042692182894132 41.42235923967989)
542;363,60628;33;33;2;POINT (2.2017544697962985 41.42006283105021)
1405;415,84358;33;33;2;POINT (2.1982291615630265 41.417419299478716)
106;373,72778;33;33;2;POINT (2.195057152546777 41.41504736912713)
387;632,86597;33;33;2;POINT (2.1905144555261447 41.41491736111153)
871;374,37874;33;33;2;POINT (2.1873594261297606 41.412523677539426)
1224;346,08994;33;33;2;POINT (2.184429036957633 41.41032401499738)
234;473,28224;33;33;2;POINT (2.180416895405847 41.407311309349694)
1072;270,76553;33;33;2;POINT (2.178123682749587 41.40559041282788)
1297;257,75111;33;33;2;POINT (2.175936919630538 41.40395439267403)
3341;422,54614;33;33;2;POINT (2.172350105446734 41.40127294083512)
1227;226,19159;33;33;2;POINT (2.1704281920231985 41.39983881487022)
122;191,12324;33;33;2;POINT (2.1686103996508037 41.398881267418915)
147;243,22273;33;33;2;POINT (2.1658463114416313 41.39819652179456)
1520;488,24531;33;33;2;POINT (2.1603040363268353 41.39680944538143)
1425;476,5624;33;33;2;POINT (2.1549125635510133 41.3954459384991)
928;397,83538;33;33;2;POINT (2.150402988714372 41.39430186447656)
1098;400,98416;33;33;2;POINT (2.145855117579943 41.393154311948074)
524;544,99573;33;33;2;POINT (2.1400225790372005 41.39164968454822)
41;326,30906;33;33;2;POINT (2.136321962467283 41.39071004982654)
483;415,38158;33;33;2;POINT (2.131617420018137 41.38951262719177)
237;372,87849;33;33;2;POINT (2.127385634211721 41.3884442961452)
458;514,80465;33;33;2;POINT (2.1215526289288724 41.38696406737506)
21;478,06799;33;33;2;POINT (2.116136628335877 41.3855931238466)
2541;282,39483;33;33;2;POINT (2.1129297211201696 41.38478174808428)
2716;392,66025;33;33;2;POINT (2.1115253308226154 41.38606689101074)
1484;340,59145;33;33;2;POINT (2.11472858554303 41.38768105217723)
865;0;34;34;1;POINT (2.123835781203489 41.39047691805316)
1883;208,22131;34;34;1;POINT (2.1256356655364934 41.389788785488896)
494;435,12357;34;34;1;POINT (2.128933942142265 41.38844259710555)
42;410,85184;34;34;1;POINT (2.1335897951886795 41.38962300011276)
373;248,4179;34;34;1;POINT (2.136404968709691 41.39033952703829)
822;344,71832;34;34;1;POINT (2.1403095934047873 41.3913324034722)
168;556,82945;34;34;1;POINT (2.146354704374655 41.393118404480056)
929;367,33555;34;34;1;POINT (2.1505202815588036 41.394170815072286)
94;428,89334;34;34;1;POINT (2.155381779112274 41.395404055420975)
1080;467,27916;34;34;1;POINT (2.160649044140958 41.39673660914659)
9698;436,529;34;34;1;POINT (2.165612513400555 41.39784744863716)
1228;612,71992;34;34;1;POINT (2.171627740393997 41.39887304932722)
1318;285,84647;34;34;1;POINT (2.1740578333392984 41.400688371844836)
784;396,72645;34;34;1;POINT (2.1774174152916523 41.40320779542744)
244;233,51946;34;34;1;POINT (2.179402818280248 41.40468793175022)
308;283,48019;34;34;1;POINT (2.18180444703651 41.406488407057125)
2335;449,46895;34;34;1;POINT (2.1856123361575497 41.40934537604797)
337;293,87906;34;34;1;POINT (2.1880891817884955 41.411225751493646)
381;381,41392;34;34;1;POINT (2.190630852266588 41.41398766289776)
162;415,82227;34;34;1;POINT (2.191488105216723 41.417651621553645)
1791;380,57103;34;34;1;POINT (2.19131078363109 41.42108411896603)
946;310,05158;34;34;1;POINT (2.1917778725796353 41.42368823016745)
947;370,73218;34;34;1;POINT (2.1917107818936534 41.42701323140042)
327;304,65117;34;34;1;POINT (2.1942574495240863 41.42815350805647)
1344;486,67756;34;34;1;POINT (2.1931253080275717 41.430162531255206)
873;331,74038;34;34;1;POINT (2.1891562298487623 41.43020228727164)
874;306,9396;34;34;1;POINT (2.185482919536469 41.43025077103497)
1590;299,24825;34;34;1;POINT (2.181902859549235 41.43027400966802)
1591;349,51377;34;34;1;POINT (2.1777217255185075 41.43032390531436)
3404;403,27663;34;34;1;POINT (2.17428039729241 41.429171435841845)
3381;249,86905;34;34;1;POINT (2.1760956487025047 41.42812808621626)
3381;0;34;34;2;POINT (2.1760956487025047 41.42812808621626)
875;338,88207;34;34;2;POINT (2.179436205739791 41.42861903351313)
1339;476,24807;34;34;2;POINT (2.185140316186292 41.428612698639796)
1351;370,31319;34;34;2;POINT (2.189329764571062 41.42789983060962)
409;280,37381;34;34;2;POINT (2.190915795900879 41.42631742868345)
454;365,76111;34;34;2;POINT (2.191081975708534 41.423025505742)
1792;535,32451;34;34;2;POINT (2.191309300464823 41.41821117170286)
387;384,86062;34;34;2;POINT (2.1905144555261447 41.41491736111153)
871;374,37874;34;34;2;POINT (2.1873594261297606 41.412523677539426)
1224;346,08994;34;34;2;POINT (2.184429036957633 41.41032401499738)
234;473,28224;34;34;2;POINT (2.180416895405847 41.407311309349694)
1072;270,76553;34;34;2;POINT (2.178123682749587 41.40559041282788)
1297;257,75111;34;34;2;POINT (2.175936919630538 41.40395439267403)
3341;422,54614;34;34;2;POINT (2.172350105446734 41.40127294083512)
1227;226,19159;34;34;2;POINT (2.1704281920231985 41.39983881487022)
122;191,12324;34;34;2;POINT (2.1686103996508037 41.398881267418915)
147;243,22273;34;34;2;POINT (2.1658463114416313 41.39819652179456)
1520;488,24531;34;34;2;POINT (2.1603040363268353 41.39680944538143)
1425;476,5624;34;34;2;POINT (2.1549125635510133 41.3954459384991)
928;397,83538;34;34;2;POINT (2.150402988714372 41.39430186447656)
1098;400,98416;34;34;2;POINT (2.145855117579943 41.393154311948074)
524;544,99573;34;34;2;POINT (2.1400225790372005 41.39164968454822)
520;263,73991;34;34;2;POINT (2.136994730513428 41.3915923890236)
512;361,49367;34;34;2;POINT (2.1327539995306535 41.39224215317502)
239;410,99181;34;34;2;POINT (2.128122829147893 41.39212705866383)
699;321,70708;34;34;2;POINT (2.1262403689870064 41.393853383169024)
2362;298,68889;34;34;2;POINT (2.1240732289539253 41.394193716439794)
2384;215,02699;34;34;2;POINT (2.1219750591941082 41.39307473610748)
865;394,24273;34;34;2;POINT (2.123835781203489 41.39047691805316)
1071;0;39;39;1;POINT (2.172532699871374 41.389095515197226)
