Parada origen;Parada destino;Total (min);En autobús (min);A pie (min);Esperas (min);Veh. usados;Uso de línea ortogonal?;Uso de V+H?;Espera por vehículo;Lineas
8134;392;49,32336034404426;25,418627504533333;17,309612320005634;6,595120519505295;1;1;0;6,595120519505295;['H10']
1746;493;24,169122335476274;21,461271118755555;0;2,7078512167207207;1;0;0;2,7078512167207207;['78']
182;2261;46,269731484763;38,30914094675555;1,7111094000069351;6,249481138000511;2;0;0;3,1247405690002554;['24', '27']
368;807;31,960534124422928;25,118727048266663;0,3185182000096525;6,52328887614661;2;1;0;3,261644438073305;['H6', '47']
1342;1905;57,54535439093765;34,26966153688889;11,696284600015769;11,579408254032998;2;1;0;5,789704127016499;['62', 'H12']
2371;99;92,28946701765457;71,59623570453331;5,997031040000072;14,696200273121178;3;1;1;4,898733424373726;['65', 'V3', 'H6']
1724;3425;58,87686647535546;49,27982233591111;2,745182440002793;6,851861699441557;2;1;0;3,4259308497207783;['63', 'H6']
387;1261;29,73856179974141;22,405780154044443;1,2444431999943362;6,08833844570263;2;0;0;3,044169222851315;['34', '24']
2740;200;67,34856517415817;45,01388482168889;9,349620280018026;12,985060072451258;3;1;1;4,328353357483753;['7', 'H12', 'V5']
95;1566;25,93755156608748;16,836554304444448;6,851845000001134;2,2491522616418957;1;1;0;2,2491522616418957;['H12']
3507;849;58,57408316061362;43,75018080711111;4,930365440008877;9,89353691349363;3;1;0;3,29784563783121;['33', 'V17', 'V19']
209;3536;40,333303687926744;34,23831291422222;3,3822188400049846;2,7127719336995413;2;1;0;1,3563859668497706;['H14', 'H16']
3104;2454;24,571912783645665;10,742545287288886;10,179249079995829;3,6501184163609492;2;1;0;1,8250592081804746;['182', 'H4']
1527;3428;75,22281550628368;65,0126840216;0,6266660399968025;9,58346544468688;3;1;1;3,1944884815622934;['V11', 'H4', '78']
3136;1159;93,75628197651557;77,55754259555555;0,8637028399976998;15,335036540962317;2;1;0;7,667518270481159;['78', 'H4']
517;1643;87,02232464747621;38,761184421777784;38,82514635999979;9,435993865698634;3;1;1;3,1453312885662115;['H6', 'V3', '65']
1113;1467;54,22042437953583;36,66244135066667;10,754063319989335;6,803919708879825;3;1;1;2,2679732362932747;['136', 'H12', 'V11']
868;3568;14,023818380201448;11,455391962666663;1,4888874000028451;1,0795390175319381;1;1;0;1,0795390175319381;['H16']
3596;842;48,735726306707654;32,15827475519999;10,416285879999355;6,161165671508307;3;1;0;2,053721890502769;['V31', '7', '54']
3653;3564;58,65186292050036;46,11217664444443;6,7644376800007615;5,775248596055166;2;1;0;2,887624298027583;['D20', 'H14']
1467;652;43,853714934692576;25,71244473848889;14,282948680004289;3,858321516199398;1;1;0;3,858321516199398;['D40']
308;2738;10,478109047794602;5,767647180355555;2,8325897600038203;1,8778721074352265;1;0;0;1,8778721074352265;['34']
3564;314;38,59049390388042;25,260216658577775;5,189624440010251;8,1406528052924;2;1;0;4,0703264026462;['7', 'H12']
3272;1856;79,40623589593514;57,58256223600001;4,071107039999303;17,752566619935834;3;1;0;5,917522206645278;['96', 'H2', '185']
450;1466;38,61814916947606;21,21105302346667;10,682952279988607;6,724143866020788;2;1;0;3,362071933010394;['V5', '54']
1690;873;115,34345818374331;99,73332946097777;0,2533330800071203;15,35679564275842;4;1;0;3,839198910689605;['65', 'H12', 'D50', '34']
1017;385;71,46714825873619;49,37381353582222;14,462207760007631;7,631126962906334;3;0;0;2,5437089876354446;['63', '67', '34']
997;2717;65,16549082987768;50,256009665777775;9,31702772000163;5,592453444098278;2;1;0;2,796226722049139;['H4', '76']
3835;2605;76,38115620737207;38,207192149600004;26,79849172000102;11,37547233777105;3;1;0;3,79182411259035;['70', 'H4', '182']
1387;1509;17,89474655956294;9,757307687911108;2,734812080002654;5,402626791649178;2;1;0;2,701313395824589;['D40', 'V17']
1963;2777;34,2565558661734;25,398955001777782;0;8,85760086439562;2;1;1;4,42880043219781;['V27', 'H6']
2999;559;54,24241422620185;18,268916857422234;31,07256151999777;4,9009358487818515;2;1;1;2,4504679243909258;['H12', 'V13']
3701;95;34,55271608606071;18,858294011288887;10,57924867999977;5,115173394772054;1;1;0;5,115173394772054;['H12']
1708;813;26,437010600001148;0;26,437010600001148;0;0;0;0;0;[]
2631;2593;105,44058141385122;79,10391508933333;15,900724839998839;10,43594148451905;3;1;0;3,47864716150635;['63', '34', 'H8']
3547;3414;70,15707333539322;51,800367429777765;1,4622207600043797;16,89448514561107;4;1;1;4,223621286402768;['H14', 'V29', 'V31', '96']
1715;1414;96,22936179900132;71,83363746844444;6,127401280006456;18,26832305055043;3;1;0;6,0894410168501425;['96', '62', 'H10']
1218;1150;34,038610952250636;20,79445514568889;7,583696120004747;5,660459686557002;2;1;0;2,830229843278501;['V23', 'V21']
2947;94;36,526663074185265;26,019107140711107;2,90370080000389;7,603855133470269;2;1;0;3,8019275667351344;['H12', '7']
221;1022;39,157696003737485;29,819628923466663;1,5303688400020619;7,807698240268761;2;1;1;3,9038491201343803;['V15', 'H16']
3130;1372;59,028469196128114;51,830421821511095;1,9259240000020907;5,272123374614925;2;1;0;2,6360616873074627;['68', 'H4']
1626;3407;71,34264354888552;47,2893315943111;11,158507360001787;12,89480459457263;3;1;1;4,298268198190876;['62', 'V29', 'H10']
1955;3328;33,30790215477557;19,403174585333332;11,254803560000772;2,6499240094414644;2;1;1;1,3249620047207322;['H12', 'V17']
2630;3556;43,92000907141437;25,522591308177773;15,61776215999876;2,7796556032378366;1;1;0;2,7796556032378366;['V33']
634;3613;22,261711600721014;13,345167904533334;1,3629615999964286;7,553582096191252;2;1;1;3,776791048095626;['H8', 'V25']
1319;2189;59,557701461032835;45,45854189777778;1,6903686799987674;12,408790883256293;2;1;0;6,204395441628146;['H12', '79']
1518;3561;58,731623315588955;54,16910757217778;3,277033760005418;1,2854819834057603;1;1;0;1,2854819834057603;['D50']
2906;285;38,3744610939284;31,839672340622226;4,3777734000000645;2,1570153533061123;1;0;0;2,1570153533061123;['7']
241;557;23,495913959997466;16,21443821866667;6,262215960000958;1,0192597813298412;1;1;0;1,0192597813298412;['V17']
1570;1659;75,29743105201345;47,257152081688886;21,453311880017054;6,586967090307509;2;1;0;3,2934835451537543;['H4', '62']
2965;1567;21,897194411593922;5,378733624444445;12,505172680005803;4,013288107143675;1;1;0;4,013288107143675;['H12']
3561;771;41,70996902618612;30,440719490666666;5,170365199997687;6,09888433552177;2;1;0;3,049442167760885;['D20', '157']
1157;544;74,96890359546371;54,76577883395555;12,271098839994796;7,932025921513369;3;1;1;2,6440086405044565;['68', 'H4', 'V19']
1188;1070;44,38919419180796;30,878507167111113;11,22221099999424;2,2884760247026064;1;1;0;2,2884760247026064;['V17']
1122;1663;35,21771777852786;25,01185176417778;5,877031159983966;4,328834854366119;2;1;1;2,1644174271830594;['H6', 'V27']
52;3803;42,55146353616957;28,707913247288893;8,64888023999837;5,194670048882308;2;1;0;2,597335024441154;['V21', '7']
261;2586;33,44571116665227;15,87861523146667;13,282949680001357;4,284146255184245;1;1;0;4,284146255184245;['H6']
516;24;53,330226627980934;43,7962627352;3,7214777599925384;5,812486132788397;2;1;0;2,9062430663941985;['H6', '27']
3438;3269;29,265515438893114;18,80030903937778;4,109625520004029;6,355580879511309;2;1;1;3,1777904397556545;['H16', 'V7']
805;214;58,13848879144908;48,54644671022222;2,202960759996735;7,389081321230124;2;1;1;3,694540660615062;['H4', 'V13']
1982;475;64,73969269969969;38,564816743200005;16,63702039999451;9,537855556505175;2;1;1;4,768927778252587;['H12', 'V21']
485;3571;49,633486430298724;31,521906117688896;13,478505039999089;4,633075272610744;1;0;0;4,633075272610744;['6']
766;91;35,977179426545895;24,94850743608889;4,635550919990697;6,393121070466311;3;1;1;2,1310403568221035;['33', 'V3', 'H12']
3313;921;53,36138922274355;37,51071652284445;5,268142880008064;10,58252981989104;3;1;1;3,52750993996368;['H8', '34', 'V7']
3508;477;43,842613566869126;20,790377482666663;15,88294708000688;7,169289004195582;2;1;1;3,584644502097791;['H8', 'V21']
1161;253;59,32034774523769;34,013371298222225;20,542201680004837;4,764774767010634;2;1;0;2,382387383505317;['62', 'H14']
2733;524;33,01857363230475;20,71163580924444;6,759993239996193;5,5469445830641195;2;1;0;2,7734722915320598;['H8', '33']
988;1788;44,64600134290033;33,60315037511111;3,497774280000743;7,545076687788471;2;1;0;3,7725383438942357;['V13', 'D20']
1460;368;53,31590489553356;47,01634106808889;0,700740040001893;5,59882378744278;2;1;0;2,79941189372139;['78', 'H6']
3234;990;17,329382204075195;9,583500086133336;3,616292679996256;4,129589437945603;2;1;1;2,0647947189728013;['V5', 'H8']
481;3510;40,814708016303975;31,044337576888886;2,6444417999926526;7,125928639422433;2;1;0;3,5629643197112166;['6', 'V21']
1329;3544;48,6770251280674;33,0319252368;3,808885080000149;11,83621481126725;3;1;0;3,9454049370890836;['39', '33', 'V5']
2674;3791;9,933323399993032;0;9,933323399993032;0;0;0;0;0;[]
126;3624;18,11123961236991;8,769066317066667;4,7318471199982355;4,610326175305008;2;1;1;2,305163087652504;['H10', 'V23']
1642;1548;109,9942985862865;90,28379718471109;2,943700759988423;16,766800641586983;4;1;0;4,191700160396746;['109', '52', '7', 'D50']
3336;1555;56,17566029151388;38,56840885884445;9,376286920002016;8,230964512667416;3;1;0;2,7436548375558054;['V31', '7', '54']
852;222;25,880750082475213;15,653520143200002;7,254807559996934;2,972422379278278;1;0;0;2,972422379278278;['22']
1078;1503;65,16798815979486;45,65401770399999;4,057773719992827;15,456196735802038;3;1;0;5,15206557860068;['H10', '62', '97']
1413;1900;61,217445087135125;41,55616232577778;14,231096880008229;5,430185881349123;2;1;0;2,7150929406745616;['H4', '27']
3764;3584;30,00917404172833;21,717331736977783;3,9762923200011784;4,315549984749369;1;1;0;4,315549984749369;['V7']
3231;1737;92,92305989341803;75,5060832686222;1,6118502400016121;15,805126384794207;2;0;0;7,902563192397103;['7', '78']
3614;175;25,87371334552965;12,225074755466665;11,549618080007107;2,099020510055879;1;0;0;2,099020510055879;['7']
2833;749;34,33686503754372;29,78164591128889;0,22222199999882417;4,332997126256004;2;1;1;2,166498563128002;['V15', 'H2']
3604;1556;75,1194873890752;54,835907298311106;5,260735480010327;15,022844610753774;2;1;0;7,511422305376887;['62', 'H12']
475;1697;65,33118751625904;52,893784522222234;0;12,437402994036802;2;1;0;6,218701497018401;['H2', '63']
1457;1932;37,22826756913475;20,69264348586666;5,442957519998944;11,092666563269146;1;0;0;11,092666563269146;['96']
1243;296;55,32315562037395;31,850740505244445;19,474054599998297;3,9983605151312087;2;1;0;1,9991802575656044;['D40', '33']
512;1489;37,29001743358878;27,477215268088894;6,87851163999763;2,9342905255022567;1;0;0;2,9342905255022567;['33']
3564;1234;36,82379823418681;21,347133745333327;5,82666084000258;9,650003648850902;2;1;0;4,825001824425451;['7', 'V21']
2812;3058;128,16910868402783;77,21405486088887;40,06958956000203;10,88546426313694;3;1;0;3,6284880877123133;['46', 'H12', 'D50']
1937;3831;88,97487550842494;65,59428794222222;13,09035728000142;10,29023028620131;2;1;0;5,145115143100655;['H6', '67']
1922;532;54,33730490988496;27,51693049964444;20,03553551999191;6,784838890248611;2;1;0;3,3924194451243057;['67', 'H4']
1075;1539;35,71706175023182;26,417559838488888;6,718511799991053;2,580990111751881;1;1;0;2,580990111751881;['V13']
258;2388;56,23254717982188;44,75278790844445;8,238510280003508;3,241248991373917;2;1;0;1,6206244956869584;['H4', 'H2']
2664;3113;146,52310338223376;101,32721946515557;24,998493519991516;20,197390397086675;5;1;1;4,039478079417335;['46', 'V3', '70', 'H4', '47']
237;3751;23,55258366074323;18,199556574666666;0;5,353027086076566;1;0;0;5,353027086076566;['78']
2895;856;41,723491516076805;23,719639516622223;11,075544479990187;6,928307519464399;3;1;1;2,3094358398214663;['H2', 'H4', 'V1']
1555;887;48,8627903685826;31,796009067200004;11,582210639991924;5,484570661390676;2;0;0;2,742285330695338;['X1', '7']
3097;1576;82,60641392038757;57,57368196577779;11,817765959993277;13,214965994616502;3;1;0;4,4049886648721674;['97', '96', 'H8']
3386;1741;91,34895682410041;76,48350133635556;3,866662800017437;10,99879268772742;3;1;1;3,6662642292424734;['V21', 'H14', '21']
662;481;49,57425968027666;37,17426141671111;4,239995759988037;8,160002503577513;2;1;0;4,080001251788756;['V21', '7']
1565;1556;16,87790068730964;8,868594313599997;6,688882199999411;1,3204241737102316;1;1;0;1,3204241737102316;['H12']
277;546;46,22058565304651;22,235239330488884;19,703684000001445;4,281662322556183;2;1;0;2,1408311612780917;['H6', 'D40']
2995;3582;84,98110082102698;61,965894301511106;4,068144080000206;18,94706243951567;3;1;1;6,315687479838556;['H10', '34', 'V9']
1767;2350;58,097309940313686;43,18906604817778;8,232584359991492;6,675659532144415;2;1;1;3,3378297660722076;['H10', 'V21']
1150;2622;21,270862810723703;3,7332410939555567;13,958504560007626;3,5791171567605202;1;1;0;3,5791171567605202;['V21']
2618;29;64,54149841887909;45,90766703395556;15,69628060001105;2,93755078491248;2;1;1;1,46877539245624;['V13', 'H4']
1950;3491;99,52445928262689;83,0362191487111;10,091841760005327;6,396398373910465;3;1;0;2,1321327913034884;['62', 'H12', '65']
853;3553;55,25033244968236;38,99915420231111;7,247400160001817;9,003778087369431;3;0;0;3,001259362456477;['22', 'X1', '7']
1490;2251;64,3163212770147;36,31669435413333;10,466656199997185;17,532970722884176;3;1;0;5,844323574294726;['39', 'H12', '79']
3272;971;76,9434499502197;51,84182944737778;11,19850731998764;13,903113182854273;2;1;0;6,951556591427137;['96', 'V29']
2061;1466;29,479008701310814;5,610255763199998;16,734798080010812;7,133954858100003;1;0;0;7,133954858100003;['141']
221;3802;16,90526611618484;5,741275290222222;7,023696680005422;4,1402941459571965;1;1;0;4,1402941459571965;['H8']
317;3247;23,379163828533276;15,237123384355556;5,884438560003417;2,2576018841743033;1;1;0;2,2576018841743033;['H12']
1637;3800;40,03653775993449;24,295136839111105;7,454807359998577;8,286593560824809;2;0;0;4,143296780412404;['68', '63']
609;3408;71,1923910772085;50,63174802977777;16,90072383999913;3,659919207431596;2;1;0;1,829959603715798;['67', 'V3']
312;988;17,62737644885002;9,642784251911113;0;7,984592196938905;1;1;0;7,984592196938905;['V11']
1572;2190;54,69292437624359;30,14339685368889;15,697762080005337;8,851765442549363;3;1;1;2,9505884808497878;['H6', 'V3', '65']
1199;3571;76,64909521018764;62,047037372888894;1,9659239599951803;12,636133877303564;3;1;0;4,212044625767855;['67', '6', 'V21']
1842;805;70,73353544267582;54,192375316977774;9,607397800006037;6,933762325692003;2;1;0;3,4668811628460015;['27', 'H4']
1452;114;36,47110042465153;20,86143255706667;0,6503697199988;14,959298147586063;1;0;0;14,959298147586063;['96']
286;2790;47,631870731073626;31,23450930062222;8,365917559995003;8,0314438704564;3;1;1;2,6771479568188;['H8', 'D50', 'V25']
3809;844;121,85808013746296;111,35408941733331;2,088886799998553;8,415103920131095;3;1;0;2,8050346400436985;['D50', 'D40', '109']
38;3148;104,45372258499617;70,5831809968;10,567396839992842;23,30314474820333;3;1;1;7,767714916067777;['V21', 'H8', '96']
1071;472;39,10726723000174;29,26983609039999;4,462217759998045;5,375213379603702;2;1;1;2,687606689801851;['V15', 'H12']
1573;3558;19,60182470104599;10,359617654044449;6,099253159997916;3,1429538870036273;1;1;0;3,1429538870036273;['V9']
1750;1234;66,37363635286992;53,91972845955556;4,48443996000708;7,969467933307286;2;1;0;3,984733966653643;['63', 'H6']
2998;3289;119,28842782567621;79,38885616951112;25,687381719996367;14,212189936168722;4;1;0;3,5530474840421804;['H10', 'H12', '165', '21']
973;2362;52,88675982749203;37,64608890906667;14,07405999999352;1,1666109184318363;1;1;0;1,1666109184318363;['H4']
1402;60;46,25867811238395;28,88091049173333;14,558503960013203;2,819263660637409;2;1;0;1,4096318303187045;['V27', 'D50']
523;3102;43,284974897768834;31,96374515715555;5,75258684000604;5,568642900607244;2;1;0;2,784321450303622;['H6', 'D40']
3561;2293;27,995662895206124;18,689745469955557;5,608883279992533;3,6970341452580326;1;1;0;3,6970341452580326;['H16']
1527;1086;27,988281523797216;11,55767920168889;12,921468559993597;3,509133762114729;1;1;0;3,509133762114729;['H6']
1370;261;41,00905270329289;29,265836597955552;2,9111081999990036;8,83210790533833;3;1;1;2,94403596844611;['55', 'V9', 'H4']
2187;960;62,7006854422254;44,35752251235556;14,530355840013216;3,8128070898566317;2;1;1;1,9064035449283159;['H12', 'V15']
471;1185;68,43218882139755;52,567842059288886;8,854805959985041;7,009540802123621;2;1;0;3,5047704010618106;['D50', 'H12']
1209;2532;31,50747519773489;22,214757502755557;7,813325519993421;1,4793921749859136;1;0;0;1,4793921749859136;['54']
133;1178;56,152131635412346;38,15356860488889;12,43258015999039;5,565982870533064;2;1;0;2,782991435266532;['V9', '34']
1323;1273;58,30565529770058;44,94958360391111;5,337772439995426;8,018299253794046;2;1;0;4,009149626897023;['H16', '136']
973;3410;83,40169002929031;59,31319700142221;18,217759559993752;5,870733467874342;2;1;0;2,935366733937171;['D40', '109']
3320;2368;64,0613306684753;48,652073970933316;1,4429615200036636;13,966295177538324;3;1;0;4,655431725846108;['H16', '6', 'H8']
2256;1364;16,806242321968448;7,45495105688889;4,139255119999614;5,212036145079943;1;1;0;5,212036145079943;['V5']
3197;3625;100,16539426522306;74,64235259244444;7,459251799989985;18,063789872788625;3;1;0;6,021263290929542;['46', 'H12', 'X1']
3518;1053;56,60936009416929;37,52406637742223;10,432582160006898;8,652711556740169;3;1;0;2,8842371855800564;['V3', 'V1', '63']
1767;2827;64,45383880039265;31,423971715288893;23,008865880000272;10,021001205103481;2;1;0;5,0105006025517405;['V5', '165']
1028;3225;83,80680605782966;67,00727077706667;5,727401679997257;11,072133600765738;4;1;1;2,7680334001914346;['V31', '34', '6', 'H12']
1656;3563;81,41046914764738;66,15136118924444;3,807403600004548;11,451704358398388;2;0;0;5,725852179199194;['67', '6']
955;96;43,82876013682742;32,221931208799994;5,1155504400018685;6,4912784880255545;1;1;0;6,4912784880255545;['V15']
717;1098;40,16505206670267;31,875258494400008;0,7511103599970915;7,538683212305575;2;1;0;3,7693416061527873;['H12', '7']
3750;1832;10,922066093081984;4,071493000444445;0,9199990799904345;5,930574012647105;1;0;0;5,930574012647105;['60']
1353;780;35,72826083053274;22,19487437831111;2,7288861599926135;10,804500292229019;2;1;1;5,402250146114509;['V15', 'H16']
3157;2356;76,59335471596269;47,206670276177775;18,45627784000275;10,930406599782163;2;1;0;5,465203299891082;['96', 'H4']
1116;651;30,904130497750106;23,585521136088886;3,6355519200075004;3,6830574416537196;1;1;0;3,6830574416537196;['D40']
508;1258;43,007603666256855;27,350004818933336;11,482951480008317;4,1746473673152025;2;1;1;2,0873236836576012;['V27', 'H12']
1906;3605;32,58717678994989;26,661293473244445;4,265180920011954;1,6607023966934942;1;1;0;1,6607023966934942;['V27']
2348;1319;35,00444379783263;19,44447296702222;5,4133279200033595;10,14664291080705;2;1;1;5,073321455403525;['V21', 'H12']
2995;193;36,355991399548415;19,61865198657778;3,650366720002335;13,086972692968299;2;1;1;6,5434863464841495;['H10', 'V33']
1044;202;87,1385554310454;61,22874428062221;4,933328399994153;20,97648275042904;3;1;1;6,99216091680968;['165', 'H12', 'V11']
3342;531;28,47864379399108;11,906940573155559;11,525914399995242;5,04578882084028;1;1;0;5,04578882084028;['V7']
291;850;39,682017831294075;27,028733453333338;8,334806479989997;4,318477897970743;2;1;0;2,1592389489853714;['H6', '22']
1961;160;65,02368470232467;56,139659335999994;2,2355533199966864;6,6484720463279885;3;1;1;2,216157348775996;['H2', 'V3', '70']
1363;2532;5,583698120002171;0;5,583698120002171;0;0;0;0;0;[]
2610;1922;110,71854266535811;63,79822056293334;32,93181891999712;13,988503182427653;3;1;0;4,662834394142551;['27', 'H2', '68']
3108;727;34,64004083841396;7,558520933422221;18,342203880009173;8,739316024982566;2;0;0;4,369658012491283;['182', '27']
2269;3098;29,017445472271937;16,960408836711114;7,226659440004184;4,83037719555664;2;0;0;2,41518859777832;['60', '97']
2636;218;64,6023258879155;48,40377810595555;10,863692840004664;5,33485494195529;2;0;0;2,667427470977645;['78', '33']
3453;2363;44,24060029917594;33,97363400666667;1,1051840800051351;9,161782212504132;3;1;1;3,053927404168044;['V15', 'H6', 'V3']
3431;3151;170,3565528348087;131,57800485697777;12,77924648000135;25,999301497829588;3;1;0;8,666433832609863;['63', 'H4', '96']
1731;1660;45,602397808031355;36,26392046684444;7,613325720005598;1,7251516211813156;1;1;0;1,7251516211813156;['D50']
1353;1492;26,871001524853263;15,395323517511109;5,290365079988144;6,185312927354009;2;1;0;3,0926564636770046;['V15', '6']
193;1485;107,4537724874246;67,99486602586666;22,042940920005393;17,415965541552552;3;1;0;5,805321847184184;['V31', '33', '67']
306;3790;22,725761980793713;7,326533398844445;12,549617080008069;2,849611501941199;1;1;0;2,849611501941199;['H4']
3780;3272;80,23783959037289;55,47723436968888;7,536288760002729;17,224316460681273;3;1;0;5,741438820227091;['D40', 'H6', '96']
1044;1656;102,60436885940402;79,74058543795556;6,330364040005875;16,533419381442588;3;1;0;5,511139793814196;['65', 'V3', '67']
3518;2336;12,724985333591182;1,9911754345777783;6,8118450399994925;3,9219648590139107;1;1;0;3,9219648590139107;['V3']
3524;760;18,936023284726947;8,678120416444447;8,022214199998935;2,235688668283565;1;1;0;2,235688668283565;['V3']
1282;282;40,88152489709678;31,642551291377778;0;9,238973605719004;2;1;0;4,619486802859502;['D20', 'V11']
284;2273;96,7812054479715;71,86869353795555;7,025178159991819;17,88733375002413;3;0;0;5,962444583341377;['X1', '67', '78']
165;3360;69,00189241196108;34,50322358533332;20,57331275999735;13,925356066630403;2;1;0;6,962678033315202;['H12', '165']
1761;2620;19,010865308604753;7,020182780266665;6,04147543999971;5,949207088338379;1;0;0;5,949207088338379;['97']
3346;125;52,61311047317465;29,204864339288882;15,675539880005523;7,732706253880248;2;1;0;3,866353126940124;['62', 'H12']
1212;1238;37,54327507691151;21,9194320816;10,201471280000906;5,422371715310607;1;0;0;5,422371715310607;['157']
3491;2775;36,71367717524782;33,13270950568889;0,8444435999930345;2,736524069565897;1;0;0;2,736524069565897;['65']
3646;205;46,01784845544819;26,704096922222224;8,342213880011428;10,971537653214536;2;1;0;5,485768826607268;['V1', 'D20']
1103;1390;22,007609784842366;12,023203350666666;6,487400920010724;3,497005514164975;2;1;0;1,7485027570824876;['22', 'V15']
2228;3644;67,0492132281332;57,24163549066667;2,536293759990694;7,271283977475839;2;1;1;3,6356419887379197;['V33', 'H10']
760;3253;27,995681560242105;6,871044708622221;16,690353679994075;4,434283171625808;1;0;0;4,434283171625808;['150']
3282;1109;45,66253429027551;30,4061827424;10,208878680000629;5,047472867874879;2;1;1;2,5237364339374393;['H8', 'V23']
1657;520;60,65205809463531;35,411329550666665;16,577761200003337;8,662967343965306;2;0;0;4,331483671982653;['68', '63']
974;84;37,7617771819781;13,87897378782222;15,745169439997492;8,137633954158387;1;0;0;8,137633954158387;['60']
1663;485;46,04449464839916;36,79189086133333;2,7985157199911623;6,454088067074667;1;1;0;6,454088067074667;['H8']
1708;560;75,51914241624634;50,13473707235556;11,225173960013741;14,159231383877033;2;1;0;7,079615691938517;['62', 'H12']
963;483;48,80883891742752;38,66467151653333;0,9525916400028853;9,191575760891306;2;1;0;4,595787880445653;['V29', '33']
1488;2230;52,74273882340289;39,17214016275556;7,728881159990169;5,841717500657165;3;1;0;1,9472391668857216;['H10', '136', 'H14']
2289;1580;46,513834239064565;33,673849656711106;9,071102039998179;3,768882542355276;2;0;0;1,884441271177638;['7', '22']
469;1440;56,709426988765564;37,44494548346666;11,56295139999779;7,701530105301111;3;1;1;2,567176701767037;['V31', 'V31', 'H4']
450;3359;59,937347007963126;29,93095740506667;17,00294595999632;13,003443642900137;2;1;0;6,501721821450069;['H16', '165']
3702;396;33,45555207333684;24,38557794933333;5,438513079989773;3,6314610440137347;2;1;1;1,8157305220068674;['V1', 'H8']
3374;1489;67,85977664568404;41,242512046844446;19,204425240008632;7,412839358830957;2;1;1;3,7064196794154785;['V1', 'H12']
1102;231;87,72836597830533;77,68703057928887;2,659256599996698;7,382078799019755;3;1;0;2,460692933006585;['78', 'H2', '27']
88;3353;113,522734668288;93,44004812684443;0;20,082686541443568;4;1;0;5,020671635360892;['63', '67', '34', 'H10']
778;3270;51,23364946863477;37,94030682106667;7,085918840002275;6,207423807565833;1;1;0;6,207423807565833;['H8']
525;257;37,20608142621037;25,974504318666668;3,9244405199978774;7,307136587545823;2;1;0;3,6535682937729117;['V11', '59']
2306;3507;46,70495896390489;32,68244259146667;2,1629607999950906;11,859555572443135;2;1;0;5,9297777862215675;['V27', 'V31']
3514;590;72,90219055397071;55,538120446577786;9,299249960009016;8,064820147383918;3;1;1;2,688273382461306;['V27', 'H4', '63']
879;7;56,381213087249705;45,6404555832889;3,3111078000062335;7,429649703954578;2;1;0;3,714824851977289;['62', 'H12']
1602;1605;14,732156944628585;7,780715401866667;0;6,951441542761918;1;0;0;6,951441542761918;['47']
1253;1636;23,714079617307082;11,302806532977778;6,005919919992765;6,405353164336539;2;1;0;3,2026765821682694;['54', 'V11']
742;70;91,36891736996158;64,45996905928888;7,315548239998847;19,593400070673844;3;1;0;6,5311333568912815;['96', '60', 'H2']
897;1618;89,06131582381401;64,07062961946667;17,312575280007344;7,678110924340006;2;1;0;3,839055462170003;['D40', '109']
2345;3174;33,7210105645767;17,62312217528889;11,875543679991477;4,222344709296333;2;1;0;2,1111723546481667;['V9', '7']
766;3630;49,425279457166994;41,49453157653334;5,7229572400025575;2,207790640631095;2;1;0;1,1038953203155475;['33', 'V23']
1518;1736;95,7270044221361;71,49484633964443;15,395540160002556;8,836617922489113;3;1;0;2,945539307496371;['H2', 'D40', '109']
483;916;51,48622899508811;30,04636892586666;3,377774399992525;18,062085669228928;3;1;0;6,020695223076309;['63', 'V3', '65']
482;1513;36,108288945428086;23,337022172088883;4,9140691600019935;7,857197613337205;2;1;0;3,9285988066686026;['70', 'H6']
3113;324;80,8317833553192;55,48914476355556;19,937757840009823;5,4048807517538195;2;1;0;2,7024403758769098;['182', 'H4']
151;931;55,57304426564236;36,2748924488;8,748139400002373;10,550012416839982;1;0;0;10,550012416839982;['68']
3376;420;56,81169707510038;35,18304936222222;16,259242999999607;5,369404712878554;2;1;0;2,684702356439277;['21', 'V3']
991;512;9,634943656480226;1,637774023733333;5,5555500000067894;2,441619632740104;1;1;0;2,441619632740104;['V7']
3317;616;43,32718589740034;30,468033964444444;8,534806279995585;4,324345652960309;1;1;0;4,324345652960309;['V27']
8134;1742;37,89953198121103;21,490039479733337;12,961468520014972;3,448023981462719;2;1;1;1,7240119907313596;['V25', 'H6']
3341;282;18,038090333499085;10,724482684;4,362958600000622;2,9506490494984625;1;0;0;2,9506490494984625;['34']
1067;578;29,948616460648545;15,636113259200002;12,937764839998508;1,3747383614500346;1;1;0;1,3747383614500346;['H12']
2604;3406;65,90241503884526;26,272490249777782;26,71256588000019;12,917358909067287;3;1;0;4,305786303022429;['D50', '11', 'V33']
2998;1376;66,493532238407;54,88383414248888;2,149627480001115;9,460070615917004;3;1;0;3,153356871972335;['H10', '34', '7']
1656;1172;87,57682312563217;66,1949873184;18,837018200005314;2,5448176072268573;2;1;0;1,2724088036134287;['67', 'H4']
3182;38;82,69581330569929;61,49311722071111;7,884436560009277;13,318259524978906;3;0;0;4,439419841659635;['96', '62', '7']
3635;1518;26,806819084509023;22,99074371057778;1,674072400001755;2,1420029739294844;1;0;0;2,1420029739294844;['60']
261;645;54,3349921568676;36,44283321084444;3,2118486400035406;14,680310306019617;2;1;0;7,340155153009809;['H4', '68']
