3263;0.0;207;XV2;2;POINT (2.114581973090758 41.40392157761911);
1538;303.5672;207;XV2;2;POINT (2.117183466082915 41.40395846532665);
622;751.16407;207;XV2;2;POINT (2.1233446940226632 41.39996853068907);
3265;884.64111;207;XV2;2;POINT (2.1268885982133443 41.394833742601286);
3266;296.85613;207;XV2;2;POINT (2.129375617172868 41.392925591575704);
990;951.6661199999999;207;XV2;2;POINT (2.1358693265737845 41.38613826944624);
2270;713.15836;207;XV2;2;POINT (2.1413434217861638 41.38121193159132);
3764;1260.7374399999999;207;XV2;2;POINT (2.1485694557844277 41.376571884799084);
3690;0.0;250;XV3;1;POINT (2.1661599911320764 41.37648599264198);
1545;652.79778;250;XV3;1;POINT (2.1614547399054937 41.380647042925844);
316;730;213;XV3;1;POINT (2.1625333895593064 41.38604187818845);
842;878.20129;213;XV3;1;POINT (2.1577096631610084 41.38968671052158);
1386;866.03006;213;XV3;1;POINT (2.15039493233778 41.3952084501613);
931;834.57812;213;XV3;1;POINT (2.1435390684030606 41.399182700180326);
3425;853.44069;213;XV3;1;POINT (2.135550608475739 41.40178331754971);
1360;765.64968;213;XV3;1;POINT (2.1337617609902 41.4066026613333);
2584;525.78557;213;XV3;1;POINT (2.137032269796938 41.410114388584375);
1775;531.31086;213;XV3;1;POINT (2.134143988633339 41.41428929249944);
3675;717.1139700000001;213;XV3;1;POINT (2.1343559712979 41.41371559034889);
3675;0.0;213;XV3;2;POINT (2.1343559712979 41.41371559034889);
3474;375.1822;213;XV3;2;POINT (2.136529033600698 41.410758877792695);
612;712.9453599999999;213;XV3;2;POINT (2.1341703989479153 41.405791768817515);
613;416.90711;213;XV3;2;POINT (2.1375401506292695 41.403055091811055);
1392;704.5753500000001;213;XV3;2;POINT (2.1435013320310428 41.39856585633246);
285;378.62364;213;XV3;2;POINT (2.148915491391299 41.394474043479704);
1495;941.50989;213;XV3;2;POINT (2.156872618480297 41.388467803991745);
564;364,8797;213;XV3;2;POINT (2.15995138722554 41.38614047375658);
1366;689.81007;250;XV3;2;POINT (2.161561295152805 41.381507174652164);
1058;752.45646;250;XV3;2;POINT (2.161440230222436 41.37648061080463);
3690;848.54759;250;XV3;2;POINT (2.1661599911320764 41.37648599264198);
1483;0.0;217;XV4;1;POINT (2.1835024659134383 41.377039776795165);
3326;504.81076;217;XV4;1;POINT (2.1825816091706973 41.381144558404316);
1129;929.4256700000001;217;XV4;1;POINT (2.183053903806415 41.38780425169761);
3141;522.55339;217;XV4;1;POINT (2.181294611542364 41.39118888092784);
230;815.17682;217;XV4;1;POINT (2.1728372814754957 41.39018667127584);
321;285.74475;217;XV4;1;POINT (2.170422578715327 41.392008906298734);
841;558.76757;217;XV4;1;POINT (2.165706238617575 41.39557567564333);
3388;658.47493;217;XV4;1;POINT (2.1600052974596657 41.3970992793113);
1260;604.36115;217;XV4;1;POINT (2.155028718851668 41.40027888481943);
1116;781.80975;217;XV4;1;POINT (2.1500790408951804 41.40617556695725);
2800;815.30874;217;XV4;1;POINT (2.144566471252256 41.41141482853023);
69;676.84564;217;XV4;1;POINT (2.1381901848073546 41.41210058517856);
534;289.77668;217;XV4;1;POINT (2.1382620127469254 41.41449581491972);
1776;200;217;XV4;1;POINT (2.1367042102739906 41.41464420488459);
1776;0;217;XV4;2;POINT (2.1367042102739906 41.41464420488459);
22;741.0228999999999;217;XV4;2;POINT (2.1439734013239478 41.411364980366116);
557;791.38844;217;XV4;2;POINT (2.1498361637899537 41.406118099836135);
1387;860.47036;217;XV4;2;POINT (2.152383111876523 41.39920267185587);
1080;927.62785;217;XV4;2;POINT (2.160649044140958 41.39673660914659);
1490;446.86075;217;XV4;2;POINT (2.1646094433145384 41.39454777670728);
226;564.43994;217;XV4;2;POINT (2.1693742011485817 41.39094627035072);
3328;376.72716;217;XV4;2;POINT (2.1725618024230684 41.38855048889515);
667;954.1645599999999;217;XV4;2;POINT (2.180610151270515 41.38244925304334);
3329;250.48386;217;XV4;2;POINT (2.182746461505792 41.38086955745133);
1483;1030.85731;217;XV4;2;POINT (2.1835024659134383 41.377039776795165);
3838;0.0;219;XV5;1;POINT (2.187328731836034 41.367966728437);
960;829.1361400000001;219;XV5;1;POINT (2.188567306272124 41.37433186395595);
955;651.38312;219;XV5;1;POINT (2.1874331904520514 41.37999541040556);
1164;378.55025;219;XV5;1;POINT (2.1850045973391805 41.38255034318391);
1129;779.28283;219;XV5;1;POINT (2.183053903806415 41.38780425169761);
3141;522.55339;219;XV5;1;POINT (2.181294611542364 41.39118888092784);
317;732.05855;219;XV5;1;POINT (2.175272254367767 41.39547107432221);
1138;559.95317;219;XV5;1;POINT (2.1704622616301523 41.398842672181694);
213;407.43887;219;XV5;1;POINT (2.167162022644621 41.401504001866066);
604;707.69731;219;XV5;1;POINT (2.1633428435886897 41.406377697155484);
3162;850.89775;219;XV5;1;POINT (2.164262270178538 41.41236662570224);
3162;0;219;XV5;2;POINT (2.164262270178538 41.41236662570224);
369;616.83971;219;XV5;2;POINT (2.1631649641800914 41.406653763203614);
1265;783.81108;219;XV5;2;POINT (2.1667499795995337 41.40126299722825);
1492;426.03286;219;XV5;2;POINT (2.1704290720678965 41.398624192133994);
315;502.42557;219;XV5;2;POINT (2.174670985042732 41.39541858952158);
1127;750.43217;219;XV5;2;POINT (2.180251573388125 41.39068991206427);
1163;543.84422;219;XV5;2;POINT (2.183522840776038 41.38713319665197);
1476;727.1564900000001;219;XV5;2;POINT (2.184129644483907 41.38208095491802);
957;644.93015;219;XV5;2;POINT (2.18815547384731 41.37755917109646);
3838;1094.1147;219;XV5;2;POINT (2.187328731836034 41.367966728437);
3630;0.0;223;XV6;1;POINT (2.2012141504368583 41.39431050070284);
2723;686.45943;223;XV6;1;POINT (2.1954295601735576 41.39869806268313);
3371;693.5812000000001;223;XV6;1;POINT (2.189593386507206 41.40313768915645);
1142;912.9003399999999;223;XV6;1;POINT (2.1819044929588944 41.408977537348235);
3618;576.21596;223;XV6;1;POINT (2.177060143119943 41.41266928110519);
3559;982.88285;223;XV6;1;POINT (2.173497404519818 41.41513493161696);
3224;290;221;XV6;1;POINT (2.1675627320153508 41.4128980403814);
476;1699.53996;221;XV6;1;POINT (2.158313466927059 41.42603721120022);
1430;643.53336;221;XV6;1;POINT (2.1551937947476607 41.43078662640998);
1430;643.53336;223;XV6;1;POINT (2.1551937947476607 41.43078662640998);
3620;840.31738;223;XV6;1;POINT (2.14819519207567 41.43513925202425);
3620;0.0;223;XV6;2;POINT (2.14819519207567 41.43513925202425);
3621;758.23725;223;XV6;2;POINT (2.1530428061242652 41.43496257189882);
366;621.42581;223;XV6;2;POINT (2.1552546020433563 41.430511453563);
477;453;221;XV6;2;POINT (2.157240845867367 41.42720032553215);
1396;1976.5420700000002;221;XV6;2;POINT (2.1670107086706514 41.411697963302935);
634;543.49172;221;XV6;2;POINT (2.1715695870352665 41.408205322449234);
234;912.8224600000001;223;XV6;2;POINT (2.180416895405847 41.407311309349694);
3624;956.00541;223;XV6;2;POINT (2.185324464496208 41.40110092028797);
3625;386.41318;223;XV6;2;POINT (2.188608483079839 41.398651526949045);
3627;829.9888900000001;223;XV6;2;POINT (2.195672150427116 41.39339883692882);
3629;679.3870300000001;223;XV6;2;POINT (2.2015552976752675 41.39112601465833);
3630;549.89707;223;XV6;2;POINT (2.2012141504368583 41.39431050070284);
3383;0;227;XV7;1;POINT (2.209743071066398 41.40326189463366);
191;766.46063;227;XV7;1;POINT (2.20326919564353 41.40815239969967);
1190;680.78153;227;XV7;1;POINT (2.1975212075070747 41.4124931742956);
621;391.63179;227;XV7;1;POINT (2.194212273200702 41.414991008876385);
744;962.22524;227;XV7;1;POINT (2.18607725617953 41.42111692502323);
363;742.75982;227;XV7;1;POINT (2.179847427821755 41.42588693035967);
364;211.79525;227;XV7;1;POINT (2.1780644134643707 41.42724742184073);
2616;751.06684;227;XV7;1;POINT (2.1727296580285222 41.430395769767586);
1624;1007.0674200000001;227;XV7;1;POINT (2.1633524272830704 41.43337579150448);
1961;377.64618;227;XV7;1;POINT (2.164549051645137 41.436642887797895);
755;409.39631;227;XV7;1;POINT (2.165384079308054 41.43943707614339);
2585;612.7770499999999;227;XV7;1;POINT (2.162304949725017 41.44285533249289);
1900;815.23549;227;XV7;1;POINT (2.1702341109170606 41.444218217657586);
1900;0.0;227;XV7;2;POINT (2.1702341109170606 41.444218217657586);
2260;605.7088699999999;227;XV7;2;POINT (2.166796127385769 41.44194937835446);
1594;656.6092100000001;227;XV7;2;POINT (2.1624858369072024 41.439395006898614);
428;277.56232;227;XV7;2;POINT (2.1657599110141392 41.43919750861433);
1963;328.26173;227;XV7;2;POINT (2.1644894544208886 41.43681868759903);
1404;1024.83517;227;XV7;2;POINT (2.168059105133879 41.43034859305956);
3404;643.7642900000001;227;XV7;2;POINT (2.17428039729241 41.429171435841845);
1048;679.49242;227;XV7;2;POINT (2.1798024891014016 41.42572098789272);
455;877.81389;227;XV7;2;POINT (2.1867600066007125 41.42193678232269);
2946;1140.87818;227;XV7;2;POINT (2.1928364920870345 41.41414938763065);
2947;416.51453;227;XV7;2;POINT (2.196362310733997 41.41150003084651);
2698;442.53362;227;XV7;2;POINT (2.200100482585687 41.40867856448877);
2700;672.97703;227;XV7;2;POINT (2.2057756432324163 41.40438413848542);
3382;311.85809;227;XV7;2;POINT (2.2084127488825205 41.402397782516964);
887;0;231;XV8;1;POINT (2.2166848706176734 41.412180763354996);
469;923.12714;231;XV8;1;POINT (2.214693975446145 41.41511154589444);
1113;212.13733;231;XV8;1;POINT (2.212900408298988 41.4164647952347);
962;624.75671;231;XV8;1;POINT (2.2077038147973034 41.420480664576914);
2683;364.80296;231;XV8;1;POINT (2.2046131166718586 41.422786924105054);
3506;764;231;XV8;1;POINT (2.199893381156619 41.42510890358956);
947;1387.60398;231;XV8;1;POINT (2.1917107818936534 41.42701323140042);
3284;715.06633;231;XV8;1;POINT (2.194825581931631 41.430929268282924);
731;748.09592;231;XV8;1;POINT (2.1912781085847604 41.43697603689052);
1515;989.13124;231;XV8;1;POINT (2.1906535008030197 41.445864383356756);
2620;675;231;XV8;1;POINT (2.189623693281311 41.448119447132655);
2620;0.0;231;XV8;2;POINT (2.189623693281311 41.448119447132655);
1161;891.7291299999999;231;XV8;2;POINT (2.1907065334660216 41.44229786347722);
1028;591.25695;231;XV8;2;POINT (2.1910881122020425 41.43698206324763);
3310;807.77987;231;XV8;2;POINT (2.1953774115800098 41.43170694279453);
641;800.30098;231;XV8;2;POINT (2.1899926004474426 41.42932664924555);
409;347.86105;231;XV8;2;POINT (2.190915795900879 41.42631742868345);
946;610.69475;231;XV8;2;POINT (2.1917778725796353 41.42368823016745);
3507;1011.77509;231;XV8;2;POINT (2.2001021495102604 41.42499164461403);
1181;465;231;XV8;2;POINT (2.2042692182894132 41.42235923967989);
574;362.06233;231;XV8;2;POINT (2.207256636905464 41.420009657048794);
193;610.35632;231;XV8;2;POINT (2.2124403264720995 41.41615625505865);
887;626.87941;231;XV8;2;POINT (2.2166848706176734 41.412180763354996);
3802;0.0;242;X1;1;POINT (2.1436083023206502 41.392357982058456);
1264;832.48889;242;X1;1;POINT (2.1511342522268415 41.38938229832065);
1075;1501.04104;242;X1;1;POINT (2.163970342044979 41.386070445993425);
1070;643.29099;242;X1;1;POINT (2.169376984503604 41.390143208467066);
125;573.98964;242;X1;1;POINT (2.1742188443601735 41.393789594993514);
499;1084.9986;242;X1;1;POINT (2.183266755000235 41.40038901825531);
9803;594.70658;242;X1;1;POINT (2.185723719774087 41.40080472629451);
9803;0.0;242;X1;2;POINT (2.185723719774087 41.40080472629451);
3806;1233.73838;242;X1;2;POINT (2.1785079144731463 41.402487931783305);
3799;820.5552;242;X1;2;POINT (2.171526067958417 41.39729255150075);
3800;854.43297;242;X1;2;POINT (2.1642984886385017 41.39185213722168);
3801;634.39166;242;X1;2;POINT (2.1589299295509017 41.387814189225715);
3450;1021.91127;242;X1;2;POINT (2.1498275347148956 41.388828139301125);
3802;1292.25748;242;X1;2;POINT (2.1436083023206502 41.392357982058456);
864;0.0;6;6;1;POINT (2.124084977015094 41.39029681431025);
1883;179.33872;6;6;1;POINT (2.1256356655364934 41.389788785488896);
494;435.12357;6;6;1;POINT (2.128933942142265 41.38844259710555);
42;410.85184;6;6;1;POINT (2.1335897951886795 41.38962300011276);
373;248.4179;6;6;1;POINT (2.136404968709691 41.39033952703829);
822;344.71832;6;6;1;POINT (2.1403095934047873 41.3913324034722);
168;556.82945;6;6;1;POINT (2.146354704374655 41.393118404480056);
929;367.33555;6;6;1;POINT (2.1505202815588036 41.394170815072286);
94;428.89334;6;6;1;POINT (2.155381779112274 41.395404055420975);
